Tabela 02 - Usos de bens e serviços - 2015,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77
20931,"Perfumaria, sabões e artigos de limpeza",3,35,0,0,113,76,21,74,18,261,31,0,54,55,1,27,55,1,46,1,77,188,2157,26,36,83,25,65,696,55,14,37,27,37,5,8,0,26,65,173,3633,470,13,1,157,131,111,15,79,207,13,29,0,450,177,439,172,2498,2,285,287,223,75,946,300,1897,0,17282,3986,0,0,82152,0,-62,86076,103358
21001,Produtos farmacêuticos,586,5146,27,0,554,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,4,488,0,8020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70,0,0,0,746,707,290,7205,14177,8,983,0,40032,4462,10884,0,89813,0,-153,105006,145038
22001,Artigos de borracha,0,0,0,25,93,607,110,0,0,3,0,0,34,0,576,0,0,0,0,0,0,5,0,1,1856,95,290,23,6,0,145,1369,7208,1699,1160,46,755,0,17,50,1181,7990,0,1292,0,0,0,0,0,0,0,0,0,0,4,0,467,0,0,1,6,0,14,8,0,24,0,27160,4819,0,0,9539,0,-163,14195,41355
22002,Artigos de plástico,798,276,56,169,62,0,0,3496,181,9199,4044,0,95,105,410,254,902,1186,122,48,1504,834,2135,582,18416,2716,315,0,931,1508,2529,1380,2820,2496,322,3166,886,336,464,17405,8386,77,0,11,145,12,580,0,0,0,3,38,128,686,9,0,0,614,0,159,257,0,586,549,0,105,0,94493,3782,0,0,8540,0,-2059,10263,104756
23001,Cimento,76,162,14,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7428,0,0,0,0,0,0,0,0,0,0,0,811,160,11919,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,68,22,0,3,0,0,0,0,21643,73,0,0,0,0,-311,-238,21405
23002,"Artefatos de cimento, gesso e semelhantes",120,203,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1539,787,30719,0,0,0,0,10,0,0,0,0,0,0,0,992,0,0,0,0,0,0,52,9,0,3,0,0,216,0,34708,47,0,0,0,0,-1248,-1201,33507
23003,"Vidros, cerâmicos e outros produtos de minerais não metálicos",4420,2503,72,62,21,7,17,1,159,2063,2395,0,0,0,0,0,259,0,0,0,569,233,446,72,532,4618,430,7,223,1,415,436,2501,106,264,673,300,228,89,35148,273,0,0,0,0,274,825,0,0,0,0,0,1290,0,3,0,0,105,0,291,176,0,156,113,1,74,0,62851,7455,0,0,3910,0,1419,12784,75635
24911,Ferro gusa e ferroligas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2466,377,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2907,10018,0,0,0,0,103,10121,13028
24912,"Semi acabados, laminados planos, longos e tubos de aço",238,405,23,96,1831,0,90,217,0,40,0,0,0,0,0,0,165,0,0,0,0,0,0,1,798,891,7939,131,19611,50,3403,9365,6716,7223,1623,1421,1335,293,109,20219,1315,27,0,0,6,0,0,0,0,0,19,0,0,0,28,0,287,0,0,151,45,0,5,0,0,0,0,86116,26907,0,0,241,88,-2164,25072,111188
24921,Produtos da metalurgia de metais não ferrosos,0,0,0,0,0,0,10,445,0,634,0,0,0,0,0,0,328,390,0,0,29,270,0,12,107,128,2218,14168,3790,244,9942,1624,632,3771,1459,3266,499,19,146,4704,30,17,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,0,16,4,0,0,0,0,0,0,48968,25233,0,0,508,0,408,26149,75117
24922,Peças fundidas de aço e de metais não ferrosos,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,380,0,0,1113,852,0,2121,34,0,1342,0,0,320,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7044,46,0,0,0,0,-105,-59,6985
25001,"Produtos de metal, exclusive máquinas e equipamentos",604,892,78,68,1828,781,347,3280,95,3059,5476,22,89,104,72,555,151,25,439,79,550,1095,1290,199,184,268,3040,249,10544,1214,2908,6930,3927,2335,3862,1682,3984,3778,699,34143,2056,105,1,0,6,237,2800,0,13,24,3,0,522,0,28,0,0,319,115,1084,123,0,169,0,0,121,0,108651,6863,0,0,18926,10887,-420,36256,144907
26001,Componentes eletrônicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,18758,907,131,51,403,14,61,852,325,0,0,66,0,0,0,343,0,0,0,0,0,742,0,0,0,8,0,0,0,0,70,32,0,3,1,20,232,0,23418,708,0,0,0,0,-774,-66,23352
26002,Máquinas para escritório e equipamentos de informática,1,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7223,0,36,0,3,63,0,249,60,23,0,244,0,0,0,83,1,0,0,558,16,5005,764,1,753,776,290,105,885,65,437,1461,298,163,206,9,939,0,20867,600,0,0,19670,19488,-385,39373,60240
26003,Material eletrônico e equipamentos de comunicações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18671,13,0,224,0,56,35,4,0,0,16,31,2,0,15,49,0,0,0,168,466,0,211,0,170,154,3,0,1558,264,17,8,4,1,3,115,643,0,22901,1347,0,0,53435,30766,-1651,83897,106798
26004,"Equipamentos de medida, teste e controle, ópticos e eletromédicos",0,0,0,0,521,0,0,41,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,3319,47,927,273,2,71,69,493,13,5,1025,169,0,0,0,58,0,0,0,57,0,43,0,0,0,2039,10,0,0,0,170,183,0,441,283,0,48,0,10669,1698,0,0,5644,16548,-403,23487,34156
27001,"Máquinas, aparelhos e materiais elétricos",72,165,12,32,304,32,27,77,31,119,32,3,60,8,13,33,92,7,8,12,153,27,11,15,111,213,30,128,51,2975,12232,4222,1593,1304,691,411,3673,10503,299,15616,2165,1828,26,1,122,50,32,8,91,1283,22,76,745,1119,81,60,51,873,2,123,97,0,11,4,97,844,0,65208,8586,0,0,4350,24243,-335,36844,102052
27002,Eletrodomésticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1320,18,21,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,713,0,2090,716,0,0,38500,1840,828,41884,43974
28001,Tratores e outras máquinas agrícolas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264,2258,0,0,301,23455,-8,26006,30270
28002,Máquinas para a extração mineral e a construção,0,0,0,156,1755,1190,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2261,0,0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7135,6560,0,0,0,13912,-580,19892,27027
28003,Outras máquinas e equipamentos mecânicos,18,50,11,83,3812,3280,1023,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,108,2,0,30,83,89,803,25726,2143,29,1570,0,13040,42,126,6924,1266,47,229,0,354,10,0,0,0,107,0,8,0,0,5,3,0,2175,0,98,15,0,175,0,3,0,0,63600,15887,0,0,7238,86799,-1309,108615,172215
29911,"Automóveis, camionetas e utilitários",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,19,0,0,0,0,0,0,0,2473,13604,0,0,139650,48775,-3405,198624,201097
29912,"Caminhões e ônibus, inclusive cabines, carrocerias e reboques",0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4429,33,0,0,0,0,0,0,236,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5511,11188,0,0,1577,31784,-2456,42093,47604
29921,Peças e acessórios para veículos automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56641,14033,30,0,0,0,0,0,20677,16057,0,0,0,0,0,0,0,0,0,0,0,0,46,0,271,0,0,1131,443,0,159,0,0,0,0,109488,15945,0,0,0,0,-148,15797,125285
30001,"Aeronaves, embarcações e outros equipamentos de transporte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18128,0,2862,0,0,0,208,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,1,0,0,0,0,119,0,23599,30109,0,0,17955,21084,1076,70224,93823
31801,Móveis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,3022,0,0,0,1,160,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,119,0,54,35,10,0,0,4140,1975,0,0,62695,13500,-1400,76770,80910
31802,Produtos de industrias diversas,8,3,18,0,84,37,8,16,8,29,10,0,13,2311,409,12,2,0,5,2,131,68,0,99,2,220,11,1,4,40,3,876,474,35,15,1467,180,115,53,1251,601,162,144,2,222,7,9,2,86,3,139,396,211,436,650,471,880,303,30,1268,1599,48,3976,20001,278,169,0,40113,3084,0,0,42921,10244,428,56677,96790
33001,"Manutenção, reparação e instalação de máquinas e equipamentos",87,36,118,957,3903,1431,1063,1333,640,700,494,15,199,338,215,663,3267,1553,673,900,1265,661,171,800,611,3436,10197,2371,919,81,566,1645,201,682,816,912,1093,1858,1281,2840,6321,1223,1635,796,3766,8,281,781,190,634,1109,418,117,1136,257,165,1226,1067,266,1438,156,0,1320,519,692,616,0,77128,2388,0,0,504,12099,0,14991,92119
35001,"Eletricidade, gás e outras utilidades",7468,5007,411,697,309,1156,479,1643,55,3271,725,63,1513,242,294,883,2169,159,39,172,4583,723,221,316,2227,4615,3605,2800,1317,169,658,701,506,1189,326,414,260,94614,3458,640,21120,1405,61,41,1169,1364,1742,169,410,2034,584,2544,464,1125,320,186,163,7055,103,5902,1836,2459,1392,1630,966,3464,0,209805,0,0,0,100586,0,0,100586,310391
36801,"Água, esgoto, reciclagem e gestão de resíduos",3,1,1,30,46,184,69,146,54,294,536,1,60,28,22,213,344,8,426,28,623,429,126,76,521,768,4867,2369,169,20,61,101,89,258,133,78,27,81,958,279,4160,264,9,6,704,330,1109,32,51,43,94,519,368,493,65,28,43,4115,29,10446,1335,214,1721,1874,94,1689,0,44362,4,0,0,25835,0,439,26278,70640
41801,Edificações,21,41,3,1,435,215,38,0,0,6,0,0,0,0,0,0,10,0,0,27,71,0,0,0,0,4,18,12,33,72,3,51,228,13,228,13,0,0,0,31663,1077,18,5,2,298,236,0,10,225,2,832,350,540,55,149,0,178,1952,0,3566,1027,365,1723,0,9,272,0,46097,236,0,0,0,340306,0,340542,386639
41802,Obras de infraestrutura,0,0,0,0,1251,956,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,40,0,0,0,0,0,0,0,0,0,0,4426,8021,0,248,0,0,334,0,0,0,0,957,0,0,0,0,0,0,0,0,0,7973,2,0,0,0,0,97,0,24538,0,0,0,0,119076,0,119076,143614
41803,Serviços especializados para construção,70,152,8,3,316,11,150,0,4,1,0,0,23,0,0,0,11,18,22,0,0,2,0,0,0,23,18,1548,21,0,9,27,0,9,0,3,0,0,0,26096,57,9,0,0,764,42,392,0,0,4087,0,1442,1151,214,650,3,2,810,9,1874,258,0,1955,0,104,11,0,42379,4462,0,0,0,103136,0,107598,149977
45801,Comércio por atacado e varejo,184,43,21,100,123,717,139,6005,275,3826,205,166,540,689,880,242,1645,63,470,418,713,1077,77,1303,1609,1384,1322,433,1218,1239,1040,4552,346,28,175,670,82,382,630,565,10138,6130,0,0,429,0,98,455,571,3226,316,149,29,391,141,179,862,350,196,1555,278,11,1042,632,69,47,0,62890,5547,0,0,42731,0,0,48278,111168
49001,Transporte terrestre de carga,4198,669,402,753,4660,1826,662,8350,1527,11243,2348,120,785,512,771,416,2389,274,3317,857,4092,1605,1191,2338,2093,2268,3967,483,1847,1079,1117,1385,3184,1043,554,1192,50,3711,248,1759,35632,32030,110,69,4432,20,710,394,117,206,148,467,11,531,307,48,339,119,62,1379,96,2,325,0,69,104,0,159012,1202,0,0,1602,0,0,2804,161816
49002,Transporte terrestre de passageiros,5,3,21,14,406,308,126,75,35,121,14,0,2,129,6,544,1,0,0,60,177,140,16,118,198,299,74,13,325,3,55,484,0,244,2,9,75,0,7,78,48,153,0,0,39,20,56,0,99,16,184,370,24,8,817,39,24,233,31,2183,2001,1149,892,0,13,2253,0,14839,567,0,0,88885,0,0,89452,104291
50001,Transporte aquaviário,0,0,0,0,8164,0,18,2064,124,612,2,1,14,23,10,215,1991,30,90,16,1105,18,67,3,66,187,518,19,50,74,71,391,322,108,265,1,9,0,0,6,1787,1119,1731,0,89,0,25,0,3,0,24,0,0,1,3,0,0,384,1,0,0,0,0,0,1,0,0,21822,6619,0,0,1910,0,0,8529,30351
51001,Transporte aéreo,1,0,4,4,1991,10,28,282,6,236,50,25,31,33,42,41,99,17,42,4,239,273,11,135,42,134,84,13,52,242,164,212,213,57,57,35,63,602,44,1437,3415,205,83,11,642,72,53,20,162,207,676,2898,62,944,340,555,91,323,25,1247,352,2076,462,0,92,8775,0,30843,5991,0,0,10407,0,0,16398,47241
52801,Armazenamento e serviços auxiliares aos transportes,897,53,223,26,4005,2590,610,3005,1785,3712,2275,28,111,7,77,215,1085,157,783,865,1000,434,422,601,192,265,2762,138,940,645,930,315,3800,516,516,240,232,90,9,323,12083,7842,2914,4651,3579,2,33,20,42,120,17,215,1,66,92,194,29,142,34,1668,121,0,181,0,2,1071,0,71998,9008,0,0,24848,0,0,33856,105854
52802,Correio e outros serviços de entrega,1,0,1,3,31,0,7,90,60,164,26,6,73,110,104,21,160,49,37,21,44,376,16,115,72,114,22,12,95,180,85,66,152,113,151,145,21,617,14,379,4547,152,9,9,1624,57,198,60,41,509,127,4784,205,522,154,69,186,540,37,1906,195,427,298,267,55,454,0,21185,96,0,0,2269,0,0,2365,23550
55001,Serviços de alojamento em hotéis e similares,4,1,4,12,352,81,25,387,37,377,74,36,36,33,40,11,110,13,41,19,166,187,49,276,130,115,228,59,223,206,172,416,146,103,108,155,99,322,18,1713,4307,252,7,105,266,0,39,115,194,144,635,1526,72,419,403,186,193,189,59,2947,346,458,470,0,188,8830,0,28934,6574,0,0,11281,0,0,17855,46789
56001,Serviços  de alimentação,1,0,2,1,193,0,9,2,0,123,1,0,9,2,0,0,4,12,0,1,82,106,1,261,11,0,26,51,27,1,0,83,352,9,0,0,84,282,1,0,687,9,0,1037,25,227,0,0,690,54,9,3301,67,1461,1,218,0,1348,4,9730,1740,214,5221,3592,37,9484,0,40893,4822,0,0,217239,0,0,222061,262954
58001,"Livros, jornais e revistas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,148,7,0,303,0,0,0,0,75,0,25,3,167,1,2196,55,388,167,3295,25,4,0,878,3520,2193,37,181,0,221,0,14091,1019,0,0,18137,0,109,19265,33356
59801,"Serviços cinematográficos, música, rádio e televisão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,13,5506,5445,1,2,0,0,0,34099,0,20,3,0,0,0,0,0,109,0,0,45203,470,0,0,1843,0,0,2313,47516
61001,"Telecomunicações, TV por assinatura e outros serviços relacionados",6,3,7,29,651,69,29,687,158,1271,378,16,208,565,169,83,350,328,207,134,258,250,29,240,299,481,172,65,390,813,443,470,1168,1035,240,464,123,487,161,1274,7836,859,32,73,790,237,634,153,329,23608,1457,9925,606,2699,406,2628,125,1607,281,5556,1090,1315,551,1094,254,1691,0,80046,1324,0,0,116724,0,0,118048,198094
62801,Desenvolvimento de sistemas e outros serviços de informação,16,9,1,1,60,176,31,438,10,749,67,30,37,48,12,10,153,3,40,2,299,206,19,364,122,91,156,23,101,201,321,172,685,95,73,118,78,1358,297,468,8192,760,1,744,1110,66,82,561,1032,2979,7858,17204,327,2494,36,4923,355,780,165,9758,1459,363,2629,0,163,1477,0,72658,3907,0,0,417,66550,50,70924,143582
64801,"Intermediação financeira, seguros e previdência complementar",6307,2452,564,721,4044,1843,624,5690,1827,5596,1710,374,902,1234,883,581,2379,448,3914,1183,4076,1539,902,1076,2053,2404,2817,1312,1965,1720,1588,2595,3060,1266,1174,1219,761,7255,1481,11519,33387,9847,640,1390,3636,636,3544,596,1157,7362,2878,79363,26988,4930,1778,1011,1492,5549,1251,64525,1095,2266,429,5571,815,2687,0,359881,13696,1926,0,285322,0,0,300944,660825
68001,Aluguel efetivo e serviços imobiliários,7,5,7,21,328,28,21,628,144,485,70,22,317,375,95,35,157,56,169,184,160,100,161,254,389,217,268,11,262,197,121,218,108,174,82,247,59,1287,278,1423,42327,1135,68,128,2584,1196,4844,269,456,2592,1591,6064,2064,5168,949,995,1143,2897,263,3645,664,4332,494,2025,4044,3018,0,104125,5598,0,0,92794,0,0,98392,202517
68002,Aluguel imputado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400237,0,0,400237,400237
69801,"Serviços jurídicos, contabilidade e consultoria",19,10,40,508,10214,2915,271,4461,797,7454,1893,884,350,297,202,256,1800,165,5505,589,2967,3437,1454,4114,1587,2175,1727,426,804,2867,2512,2154,2411,1132,420,477,617,1321,1111,4680,29428,2237,78,480,1799,234,909,525,2549,3234,2789,16773,2187,17054,4649,366,845,3444,1304,4172,152,1994,348,2203,1076,3275,0,181127,14261,0,0,14606,0,0,28867,209994
71801,Pesquisa e desenvolvimento,0,0,0,1,0,103,0,89,11,50,93,19,0,17,27,11,35,1,0,0,107,29,80,240,38,32,31,109,10,50,150,117,238,123,34,26,1,121,11,26,165,0,0,0,0,0,0,2,0,90,76,9,0,0,692,0,34,4,0,0,0,1,0,12,0,0,0,3115,0,0,0,0,47608,0,47608,50723
71802,Serviços de arquitetura e engenharia,788,24,0,75,2592,389,197,1457,367,1375,285,151,87,234,153,52,641,54,216,333,872,763,529,1221,1071,790,510,338,577,909,501,2018,2190,775,339,348,282,4624,602,4631,2112,472,19,0,5911,9,0,0,0,9,449,1023,22,0,4306,0,96,28,0,5316,1795,139,2031,0,0,0,0,57097,15544,0,0,613,3514,0,19671,76768
73801,Publicidade e outros serviços técnicos,16,489,113,43,648,9,1,2694,166,4226,6406,314,115,518,1064,39,682,81,265,106,134,617,1556,2481,571,362,252,23,621,1785,846,588,5306,166,389,557,138,4240,227,2349,24831,753,45,286,1332,388,901,1190,2340,4464,1996,14457,1085,5534,492,2105,1226,1759,214,4409,815,3162,1321,47,1916,1986,0,120257,2937,0,0,1658,0,0,4595,124852
77001,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,520,83,121,336,15864,1821,440,569,537,1870,679,72,76,168,117,191,1145,235,772,105,645,777,148,321,938,591,744,335,1188,955,369,1089,2635,800,1072,390,617,1466,2171,7157,14511,6230,1537,4850,3142,221,1823,1314,1836,8142,4123,2814,359,1195,1571,410,2653,1557,496,4812,1811,3550,2320,1224,828,356,0,123814,4015,0,0,4708,0,0,8723,132537
78801,Condomínios e serviços para edifícios,25,15,12,12,496,155,43,396,273,477,193,39,65,40,61,33,544,26,207,404,231,563,154,416,552,192,216,98,212,174,209,402,884,163,159,168,62,960,260,1339,9217,936,5,434,1693,227,1022,100,666,1466,1417,3818,850,1867,225,210,195,2814,75,7088,4700,1667,2930,1988,639,1789,0,58968,4283,0,27650,2308,0,0,34241,93209
78802,Outros serviços administrativos,3,1,17,431,247,242,141,315,129,668,789,90,124,128,172,11,61,8,28,21,251,232,204,764,74,613,276,374,449,723,443,1312,413,149,66,112,345,2182,69,872,18846,761,92,491,1084,614,603,179,198,14928,3854,17146,313,1972,362,408,380,2083,284,17560,6601,1662,7740,1226,364,3844,0,117144,5706,0,0,9228,0,0,14934,132078
80001,"Serviços de vigilância, segurança e investigação",1,0,3,7,111,55,19,332,107,289,124,126,31,35,45,50,391,17,121,1,229,172,36,231,191,482,73,62,210,161,100,262,583,236,131,60,197,371,468,746,5853,1366,22,213,2806,103,571,44,297,704,472,6139,195,891,12,188,125,643,48,7518,3122,1393,1411,0,162,3,0,41167,0,0,0,429,0,0,429,41596
84001,Serviços coletivos da administração pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659138,0,0,0,0,659138,659138
84002,Serviços de previdência e assistência social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13234,0,0,0,0,13234,13234
85911,Educação pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288544,0,0,0,0,288544,288544
85921,Educação privada,3,1,0,1,42,112,28,3,0,22,0,0,1,0,0,0,40,0,8,0,10,28,0,0,2,0,195,67,64,1,0,28,71,3,0,0,8,134,1,2,789,967,73,15,264,1,0,0,0,61,0,1932,0,2852,177,574,62,1419,142,497,546,0,592,0,0,412,0,12250,78,0,0,103904,0,0,103982,116232
86911,Saúde pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175278,0,0,0,0,175278,175278
86921,Saúde privada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,13,21538,0,0,0,21618,227,36280,7583,165917,0,0,210007,231625
90801,"Serviços de artes, cultura, esporte e recreação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,2474,410,0,0,0,0,0,71,0,21,0,711,83,0,67,0,821,1382,0,6057,1753,0,7742,29457,0,0,38952,45009
94801,"Organizações patronais, sindicais e outros serviços associativos",104,29,14,35,458,178,52,183,63,197,123,13,43,103,53,53,120,32,127,47,98,49,44,99,156,155,96,45,194,88,89,189,208,115,65,105,0,0,0,0,132,51,3,7,1021,10,34,5,13,65,44,66,9,68,27,15,19,61,20,0,0,0,0,0,0,10,0,5502,0,0,44348,33484,0,0,77832,83334
94802,"Manutenção de computadores, telefones e objetos domésticos",0,0,5,0,77,0,2,0,0,2,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,2,21,3,30,292,61,19,2,0,0,4,3,787,0,161,3319,413,3,1,178,48,127,49,170,4195,1328,1785,124,482,53,93,87,1111,17,742,83,562,355,775,19,172,0,17788,0,0,0,9800,0,0,9800,27588
94803,Serviços pessoais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,0,0,0,0,563,3,0,0,264,0,9,0,2,34,0,1205,1359,0,228,0,3750,0,0,0,39189,0,0,39189,42939
97001,Serviços domésticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61996,0,0,61996,61996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,146174,65569,8020,10878,98428,28837,11661,214821,40678,204687,53521,10826,33055,36373,26696,16748,57550,11077,336922,34161,120094,59389,32078,34825,75094,61819,79845,44607,56967,71494,54961,82995,124036,52081,38950,39022,40275,175299,25127,336290,415048,187084,11322,30456,50054,10865,113919,11729,24162,95736,42835,209334,47045,62343,25978,60911,16122,61584,7012,210478,51733,34132,60011,89394,15492,74559,0,5071268,773468,1185776,87323,3747870,1069397,-25433,6838401,11909669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Contas Nacionais.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(1) Exportação de bens e serviços líquida de ajuste CIF/FOB.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
